id,Age,Gender,Income,Education,FamilyStatus,CurrentCar,AgeOfCurrentCar,MunicipalityType,FuturePurchase
150367,35,Male,52001,University,Merried,Purchased as used,1986,Urban,New
247053,34,Female,16500.5,University,Merried,Purchased as used,1985,Urban,New
154589,36,Female,53500,University,Merried,Purchased as used,1984.66666666667,Urban,New
267390,31,Male,53500,University,Merried,Purchased as a new,1982,Urban,New
188239,46,Female,40000.5,College,Merried,Purchased as a new,2011,Urban,New
123034,42,Male,107000,College,Merried,Purchased as a new,2010,Urban,New
175477,30,Female,46500.5,College,Merried,Purchased as a new,2009.66666666667,Urban,New
42865,42,Male,53500,College,Merried,Purchased as a new,2009.5,Urban,New
174905,26,Female,26000.5,College,Merried,Purchased as used,2009,Urban,New
267422,33,Female,7001,College,Merried,Purchased as a new,2009,Urban,New
276830,30,Female,34500.5,College,Merried,Purchased as a new,2008,Urban,New
159230,49,Male,23250.25,College,Merried,Purchased as used,2008,Urban,New
307365,45,Male,53500,College,Merried,Purchased as a new,2008,Urban,New
131441,46,Male,107000,College,Merried,Purchased as a new,2007.5,Urban,New
184859,35,Female,93001,College,Merried,Purchased as used,2007,Urban,New
33635,33,Female,30000.5,College,Merried,Purchased as a new,2007,Urban,New
39305,32,Male,69001,College,Merried,Purchased as used,2007,Urban,New
310639,36,Male,34500.5,College,Merried,Purchased as a new,2007,Rural,New
151231,37,Male,34500.5,College,Merried,Purchased as a new,2007,Urban,New
251935,33,Male,53500,College,Merried,Purchased as a new,2007,Urban,New
150452,48,Female,17250.25,College,Merried,Purchased as used,2006,Urban,New
175327,26,Female,33001,College,Merried,Purchased as a new,2006,Urban,New
133647,46,Male,46500.5,College,Merried,Purchased as used,2006,Urban,New
145203,33,Female,39001,College,Merried,Purchased as used,2005,Urban,New
193447,37,Female,26750,College,Merried,Purchased as a new,2005,Urban,New
66124,47,Male,53500,College,Merried,Purchased as used,2005,Urban,New
307036,46,Male,40000.5,College,Merried,Purchased as a new,2005,Rural,New
310835,35,Female,93001,College,Merried,Purchased as used,2004,Urban,New
42899,48,Male,46500.5,College,Merried,Purchased as used,2004,Urban,New
174842,36,Male,53500,College,Merried,Purchased as used,2004,Urban,New
175345,34,Male,30000.5,College,Merried,Purchased as a new,2004,Urban,New
144705,44,Female,46500.5,College,Merried,Purchased as used,2003,Urban,New
176028,43,Female,46500.5,College,Merried,Purchased as used,2003,Urban,New
184119,23,Female,52001,College,Merried,Purchased as used,2003,Urban,New
42877,37,Female,53500,College,Merried,Purchased as used,2003,Urban,New
306789,30,Female,35666.6666666667,College,Merried,Purchased as used,2002.5,Urban,New
159220,35,Female,26000.5,College,Merried,Purchased as used,2002,Urban,New
252119,36,Female,46500.5,College,Merried,Purchased as used,2002,Urban,New
118807,43,Female,46500.5,College,Merried,Purchased as used,2002,Urban,New
62992,47,Female,22500.5,College,Merried,Purchased as a new,2002,Urban,New
117864,48,Male,23250.25,College,Merried,Purchased as used,2002,Urban,New
118168,39,Male,34500.5,College,Merried,Purchased as used,2002,Rural,New
42933,37,Male,40000.5,College,Merried,Purchased as used,2002,Urban,New
185317,31,Male,40000.5,College,Merried,Purchased as used,2002,Urban,New
144771,45,Male,46500.5,College,Merried,Purchased as a new,2002,Urban,New
307419,36,Female,26000.5,College,Merried,Purchased as used,2001,Urban,New
259067,46,Female,30000.5,College,Merried,Purchased as used,2001,Urban,New
154667,29,Female,31000.3333333333,College,Merried,Purchased as used,2001,Rural,New
142239,42,Female,34500.5,College,Merried,Purchased as used,2001,Urban,New
193647,30,Female,40000.5,College,Merried,Purchased as used,2001,Urban,New
57699,39,Male,39001,College,Merried,Purchased as used,2001,Urban,New
145022,44,Male,40000.5,College,Merried,Purchased as used,2001,Urban,New
306861,41,Male,46500.5,College,Merried,Purchased as used,2001,Urban,New
57654,41,Male,53500,College,Merried,Purchased as used,2001,Urban,New
132036,35,Male,53500,College,Merried,Purchased as used,2001,Rural,New
251813,27,Female,31000.3333333333,College,Merried,Purchased as used,2000.33333333333,Urban,New
176048,39,Female,40000.5,College,Merried,Purchased as used,2000,Urban,New
193281,45,Male,107000,College,Merried,Purchased as used,2000,Urban,New
175661,47,Male,3500.5,College,Merried,Purchased as used,1999,Urban,New
178144,27,Female,33001,College,Merried,Purchased as a new,1998.5,Rural,New
153743,47,Female,46500.5,College,Merried,Purchased as used,1998,Urban,New
185330,40,Female,69001,College,Merried,Purchased as used,1998,Urban,New
174667,33,Female,34500.5,College,Merried,Purchased as used,1997,Urban,New
193526,32,Female,53500,College,Merried,Purchased as used,1997,Urban,New
118209,44,Male,60001,College,Merried,Purchased as a new,1997,Urban,New
159096,47,Male,22001,College,Merried,Purchased as used,1993.5,Urban,New
306601,35,Male,13000.3333333333,College,Merried,Purchased as used,1992,Rural,New
247077,44,Male,40000.5,College,Merried,Purchased as a new,1992,Urban,New
117876,31,Female,46500.5,College,Merried,Purchased as used,1990,Urban,New
307343,41,Male,18001,College,Merried,Purchased as used,1990,Urban,New
267429,38,Female,30000.5,College,Merried,Purchased as used,1989,Urban,New
306758,46,Female,40000.5,College,Merried,Purchased as used,1988,Rural,New
227403,39,Male,16500.5,College,Merried,Purchased as used,1987,Urban,New
272026,39,Male,26000.5,College,Merried,Purchased as used,1986,Rural,New
156844,38,Male,80001,College,Merried,Purchased as used,1986,Urban,New
133542,44,Female,107000,Unfinished university,Merried,Purchased as a new,2013,Urban,New
267442,33,Female,19500.5,Unfinished university,Merried,Purchased as used,2011,Urban,New
307247,40,Female,19500.5,Unfinished university,Merried,Purchased as a new,2011,Urban,New
258792,42,Female,31000.3333333333,Unfinished university,Merried,Purchased as used,2010,Urban,New
142266,38,Female,4500.5,Unfinished university,Merried,Purchased as a new,2010,Urban,New
176024,34,Female,53500,Unfinished university,Merried,Purchased as a new,2010,Urban,New
132818,28,Female,46500.5,Unfinished university,Merried,Purchased as a new,2009,Urban,New
118301,44,Male,46500.5,Unfinished university,Merried,Purchased as used,2009,Urban,New
259073,35,Male,5750.5,Unfinished university,Merried,Purchased as a new,2009,Urban,New
67953,43,Male,31000.3333333333,Unfinished university,Merried,Purchased as a new,2009,Urban,New
306735,40,Male,46500.5,Unfinished university,Merried,Purchased as a new,2009,Urban,New
184018,44,Female,53500,Unfinished university,Merried,Purchased as a new,2008.5,Urban,New
32626,32,Female,53500,Unfinished university,Merried,Purchased as used,2008,Urban,New
145050,39,Female,53500,Unfinished university,Merried,Purchased as used,2008,Urban,New
45445,42,Male,46500.5,Unfinished university,Merried,Purchased as used,2008,Urban,New
145009,40,Male,53500,Unfinished university,Merried,Purchased as used,2008,Urban,New
37269,36,Male,53500,Unfinished university,Merried,Purchased as used,2008,Urban,New
37150,34,Male,53500,Unfinished university,Merried,Purchased as a new,2008,Urban,New
158878,39,Female,53500,Unfinished university,Merried,Purchased as a new,2007,Urban,New
68957,45,Male,23000.3333333333,Unfinished university,Merried,Purchased as used,2006,Urban,New
117374,39,Male,53500,Unfinished university,Merried,Purchased as used,2006,Urban,New
131865,26,Female,69001,Unfinished university,Merried,Purchased as a new,2005.5,Urban,New
33555,33,Male,21400,Unfinished university,Merried,Purchased as a new,2005.5,Urban,New
245997,36,Female,52001,Unfinished university,Merried,Purchased as used,2005,Urban,New
39273,26,Female,11501,Unfinished university,Merried,Purchased as a new,2005,Urban,New
174289,37,Female,53500,Unfinished university,Merried,Purchased as a new,2005,Urban,New
193676,36,Male,35666.6666666667,Unfinished university,Merried,Purchased as a new,2005,Urban,New
174658,29,Male,40000.5,Unfinished university,Merried,Purchased as a new,2005,Urban,New
37292,30,Male,46500.5,Unfinished university,Merried,Purchased as a new,2004.66666666667,Urban,New
117872,33,Female,39001,Unfinished university,Merried,Purchased as a new,2004.5,Urban,New
281196,30,Male,30000.5,Unfinished university,Merried,Purchased as a new,2004.5,Urban,New
39328,39,Female,30000.5,Unfinished university,Merried,Purchased as used,2004,Urban,New
39301,38,Female,40000.5,Unfinished university,Merried,Purchased as a new,2004,Urban,New
224796,43,Female,27001,Unfinished university,Merried,Purchased as used,2003,Urban,New
259086,46,Female,45001,Unfinished university,Merried,Purchased as used,2003,Urban,New
45538,45,Female,46500.5,Unfinished university,Merried,Purchased as used,2003,Urban,New
142011,37,Female,53500,Unfinished university,Merried,Purchased as used,2003,Urban,New
60222,29,Female,7250.5,Unfinished university,Merried,Purchased as a new,2003,Urban,New
260804,45,Female,27001,Unfinished university,Merried,Purchased as a new,2003,Urban,New
37256,49,Female,53500,Unfinished university,Merried,Purchased as a new,2002.5,Urban,New
154121,38,Female,40000.5,Unfinished university,Merried,Purchased as used,2002,Urban,New
131552,31,Female,46500.5,Unfinished university,Merried,Purchased as used,2002,Urban,New
141658,39,Male,26000.5,Unfinished university,Merried,Purchased as used,2002,Urban,New
277412,27,Male,35666.6666666667,Unfinished university,Merried,Purchased as used,2002,Urban,New
307335,41,Male,60001,Unfinished university,Merried,Purchased as used,2002,Urban,New
37085,37,Male,17333.6666666667,Unfinished university,Merried,Purchased as used,2001.5,Urban,New
259350,30,Female,34500.5,Unfinished university,Merried,Purchased as used,2001,Urban,New
117257,46,Male,22500.5,Unfinished university,Merried,Purchased as used,2001,Urban,New
33540,38,Male,69001,Unfinished university,Merried,Purchased as used,2001,Urban,New
259191,37,Female,4500.5,Unfinished university,Merried,Purchased as used,2000,Urban,New
252083,42,Female,4500.5,Unfinished university,Merried,Purchased as used,2000,Urban,New
144860,38,Female,30000.5,Unfinished university,Merried,Purchased as used,2000,Urban,New
310822,31,Male,80001,Unfinished university,Merried,Purchased as used,2000,Urban,New
117307,40,Female,46500.5,Unfinished university,Merried,Purchased as used,1999,Urban,New
193270,32,Male,22500.5,Unfinished university,Merried,Purchased as used,1999,Urban,New
157419,38,Male,33001,Unfinished university,Merried,Purchased as used,1999,Urban,New
306567,42,Male,52001,Unfinished university,Merried,Purchased as used,1999,Urban,New
118396,37,Female,23250.25,Unfinished university,Merried,Purchased as used,1998.5,Rural,New
158513,31,Female,26000.5,Unfinished university,Merried,Purchased as used,1998,Urban,New
147478,29,Female,26000.5,Unfinished university,Merried,Purchased as used,1998,Urban,New
306994,27,Male,30000.5,Unfinished university,Merried,Purchased as used,1998,Urban,New
144862,47,Male,40000.5,Unfinished university,Merried,Purchased as used,1998,Urban,New
175878,35,Male,34500.5,Unfinished university,Merried,Purchased as used,1997,Urban,New
37286,35,Male,53500,Unfinished university,Merried,Purchased as used,1996.5,Urban,New
252209,37,Male,26000.5,Unfinished university,Merried,Purchased as a new,1996,Urban,New
158831,39,Female,52001,Unfinished university,Merried,Purchased as a new,1995,Urban,New
307154,36,Female,52001,Unfinished university,Merried,Purchased as used,1994,Rural,New
118213,40,Male,35666.6666666667,Unfinished university,Merried,Purchased as used,1993,Urban,New
159064,21,Female,20000.3333333333,Unfinished university,Merried,Purchased as used,1992,Rural,New
307232,26,Female,33001,Unfinished university,Merried,Purchased as used,1992,Rural,New
176037,38,Female,39001,Unfinished university,Merried,Purchased as used,1992,Urban,New
118151,34,Female,40000.5,Unfinished university,Merried,Purchased as used,1991,Urban,New
117232,44,Female,40000.5,Unfinished university,Merried,Purchased as used,1991,Urban,New
157190,42,Male,27001,Unfinished university,Merried,Purchased as used,1991,Urban,New
306930,44,Female,17833.3333333333,Unfinished university,Merried,Purchased as used,1990,Rural,New
179140,30,Female,13000.3333333333,Unfinished university,Merried,Purchased as used,1985,Urban,New
163713,30,Female,30000.5,Unfinished university,Merried,Purchased as used,1985,Urban,New
310095,29,Female,34500.5,Unfinished university,Merried,Purchased as a new,1985,Urban,New
306548,34,Female,20000.3333333333,High school,Merried,Purchased as a new,2011,Urban,New
145736,35,Female,30000.5,High school,Merried,Purchased as a new,2011,Rural,New
281214,37,Female,31000.3333333333,High school,Merried,Purchased as a new,2011,Rural,New
306619,37,Male,60001,High school,Merried,Purchased as a new,2011,Rural,New
175318,37,Female,34500.5,High school,Merried,Purchased as a new,2010,Urban,New
267451,36,Male,40000.5,High school,Merried,Purchased as used,2010,Urban,New
131593,37,Male,40000.5,High school,Merried,Purchased as a new,2010,Urban,New
162755,32,Male,46500.5,High school,Merried,Purchased as a new,2010,Urban,New
174377,48,Male,53500,High school,Merried,Purchased as a new,2010,Urban,New
185334,41,Female,26000.5,High school,Merried,Purchased as a new,2009.5,Urban,New
184089,22,Female,22500.5,High school,Merried,Purchased as a new,2009,Rural,New
159535,29,Female,23000.3333333333,High school,Merried,Purchased as a new,2009,Urban,New
310706,33,Female,40000.5,High school,Merried,Purchased as a new,2009,Urban,New
183863,35,Female,40000.5,High school,Merried,Purchased as a new,2009,Urban,New
184235,45,Female,46500.5,High school,Merried,Purchased as a new,2009,Urban,New
307227,48,Male,31000.3333333333,High school,Merried,Purchased as a new,2009,Urban,New
151154,26,Female,16500.5,High school,Merried,Purchased as used,2008,Urban,New
118106,47,Female,5750.5,High school,Merried,Purchased as a new,2008,Urban,New
252125,45,Male,46500.5,High school,Merried,Purchased as used,2008,Urban,New
306931,46,Male,53500,High school,Merried,Purchased as used,2008,Urban,New
306912,42,Female,30000.5,High school,Merried,Purchased as used,2007,Urban,New
307500,30,Female,33001,High school,Merried,Purchased as a new,2007,Urban,New
