State,Gender,Year,Name,Frequency
TX,male,2014,Alberto,145
TX,male,2014,Arturo,145
TX,male,2014,Colin,145
TX,male,2014,Gustavo,145
TX,male,2014,Saul,145
UT,female,2014,Lily,145
VA,female,2014,Mackenzie,145
VA,female,2014,Madelyn,145
WI,female,2014,Elizabeth,145
WI,male,2014,Andrew,145
TX,female,2015,Brynlee,145
TX,male,2015,Cody,145
UT,female,2015,Amelia,145
UT,male,2015,Daniel,145
VA,male,2015,Jason,145
WA,female,2015,Addison,145
WA,female,2015,Nora,145
WA,female,2015,Violet,145
TX,female,2016,Genevieve,145
TX,female,2016,Iris,145
TX,male,2016,Jase,145
UT,male,2016,Alexander,145
UT,male,2016,Grayson,145
VA,female,2016,Genesis,145
WI,male,2016,Daniel,145
TX,female,2017,Alejandra,145
TX,female,2017,Daniella,145
TX,female,2017,Kate,145
VA,female,2017,Natalie,145
VA,male,2017,Nolan,145
WA,male,2017,Jonathan,145
WI,female,2017,Ella,145
AL,male,2010,Charles,144
AL,male,2010,Matthew,144
AR,male,2010,Landon,144
AZ,female,2010,Aubrey,144
CA,male,2010,Brayan,144
CA,male,2010,Jaxson,144
CA,male,2010,Uriel,144
CO,female,2010,Brooklyn,144
CT,male,2010,Gabriel,144
AZ,female,2011,Addison,144
CA,female,2011,Ivy,144
CA,male,2011,Easton,144
CA,male,2011,Giovani,144
CA,female,2012,Alexandria,144
CA,female,2012,Dayana,144
CO,female,2012,Addison,144
CO,male,2012,Henry,144
CO,male,2012,John,144
CT,male,2012,Jack,144
AL,male,2013,Eli,144
AR,female,2013,Ava,144
CA,female,2013,Cassidy,144
CA,female,2013,Julie,144
CA,male,2013,Brady,144
CO,male,2013,Dominic,144
CT,male,2013,Aiden,144
AL,male,2014,Ayden,144
AL,male,2014,Levi,144
CA,male,2014,Alfredo,144
CA,male,2014,Ryker,144
CA,male,2014,Skyler,144
CA,male,2014,Uriel,144
AL,female,2015,Sophia,144
AL,male,2015,Jeremiah,144
CA,female,2015,Nina,144
CA,female,2015,Zara,144
CA,male,2015,Maximilian,144
CO,female,2015,Madison,144
AZ,female,2016,Layla,144
AZ,male,2016,Christian,144
AZ,male,2016,Jeremiah,144
CA,female,2016,Guadalupe,144
CA,female,2016,Norah,144
CA,male,2016,Ronan,144
CO,male,2016,Connor,144
AL,female,2017,Evelyn,144
AL,female,2017,Isabella,144
AL,male,2017,Ethan,144
CA,female,2017,Julissa,144
CA,male,2017,Allen,144
CA,male,2017,Enrique,144
CA,male,2017,Theo,144
CO,male,2017,David,144
GA,male,2010,Eric,144
GA,male,2010,Malachi,144
GA,male,2010,Micah,144
IL,male,2010,Kyle,144
KS,female,2010,Abigail,144
KS,male,2010,Aiden,144
FL,female,2011,Lilly,144
FL,male,2011,Zion,144
GA,male,2011,Adrian,144
GA,male,2011,Brantley,144
GA,male,2011,Cayden,144
IA,male,2011,Gavin,144
IL,female,2011,Autumn,144
IL,female,2011,Nicole,144
IL,male,2011,Brady,144
IL,male,2011,Brian,144
IL,male,2011,Eric,144
IN,male,2011,Jaxon,144
IN,male,2011,Oliver,144
IN,male,2011,Robert,144
FL,female,2012,Aniyah,144
IL,female,2012,Mackenzie,144
IL,female,2012,Peyton,144
IL,female,2012,Violet,144
IL,male,2012,Brian,144
IN,male,2012,Jace,144
IN,male,2012,Jeremiah,144
FL,female,2013,Rylee,144
FL,male,2013,Leo,144
IA,male,2013,Wyatt,144
IL,female,2013,Brianna,144
IL,female,2013,Ellie,144
IL,female,2013,Stella,144
IN,female,2013,Aubree,144
KS,male,2013,Henry,144
FL,female,2014,Aurora,144
FL,female,2014,Lilly,144
FL,male,2014,Bradley,144
GA,female,2014,Lauren,144
GA,female,2014,Samantha,144
GA,male,2014,Julian,144
IL,female,2014,Autumn,144
IL,male,2014,Jesus,144
FL,female,2015,Madeline,144
FL,female,2015,Reagan,144
FL,male,2015,Kyle,144
FL,male,2015,Miles,144
IN,male,2015,Braxton,144
KS,male,2015,Noah,144
FL,female,2016,Trinity,144
FL,male,2016,Jonah,144
GA,female,2016,Ariana,144
GA,male,2016,Camden,144
GA,male,2016,Mateo,144
FL,female,2017,Andrea,144
IA,male,2017,Owen,144
IL,male,2017,Kayden,144
KS,female,2017,Evelyn,144
KY,male,2010,Bryson,144
MD,male,2010,Isaiah,144
MD,male,2010,Jordan,144
MI,male,2010,Julian,144
MN,male,2010,Luke,144
KY,female,2011,Kaylee,144
MA,female,2011,Addison,144
MA,female,2011,Victoria,144
MD,female,2011,Addison,144
MN,female,2011,Alexis,144
LA,female,2012,Addison,144
MA,male,2012,Colin,144
MI,male,2012,Grayson,144
MN,male,2012,Connor,144
MO,male,2012,Carson,144
MO,male,2012,Thomas,144
KY,female,2013,Aubree,144
LA,male,2013,Caleb,144
MA,female,2013,Gabriella,144
MD,male,2013,Connor,144
MO,male,2013,Blake,144
MA,male,2014,Theodore,144
MI,female,2014,Lydia,144
MI,male,2014,Jase,144
MN,female,2014,Stella,144
MN,male,2014,Hunter,144
MO,male,2014,Isaac,144
MA,male,2015,Brayden,144
MD,male,2015,Jonathan,144
MN,male,2015,John,144
KY,male,2016,Luke,144
MD,female,2016,Amelia,144
MI,female,2016,Quinn,144
MN,male,2016,Jaxon,144
MO,male,2016,Thomas,144
MA,female,2017,Victoria,144
MI,male,2017,Ezra,144
MN,male,2017,Isaac,144
NC,female,2010,Kayla,144
NJ,female,2010,Amelia,144
NJ,female,2010,Anna,144
NY,female,2010,Violet,144
NY,male,2010,Oscar,144
NC,male,2011,Kayden,144
NJ,female,2011,Riley,144
NJ,male,2011,Jose,144
NY,female,2011,Catherine,144
MS,male,2012,Noah,144
NC,female,2012,Leah,144
NC,female,2012,Samantha,144
NY,male,2012,Omar,144
MS,female,2013,Madison,144
NC,female,2013,Naomi,144
NY,female,2013,Jocelyn,144
MS,female,2014,Madison,144
NJ,female,2014,Sara,144
NJ,male,2014,Vincent,144
NY,female,2014,Morgan,144
NJ,male,2015,Brayden,144
NY,male,2015,Avery,144
NY,male,2015,Axel,144
NY,male,2015,Kai,144
NC,female,2016,Claire,144
NC,female,2016,Sarah,144
NC,male,2016,Kaiden,144
NJ,male,2016,Nathaniel,144
NV,male,2016,Sebastian,144
NY,female,2016,Adriana,144
NC,male,2017,Nicholas,144
NJ,male,2017,Evan,144
OH,female,2010,Mya,144
OH,male,2010,Aidan,144
OH,male,2010,Jaden,144
OH,male,2010,Landen,144
PA,female,2010,Rachel,144
OH,male,2011,Julian,144
PA,male,2011,Aidan,144
TN,male,2011,Owen,144
OH,male,2012,Brantley,144
OH,male,2012,Gage,144
OH,male,2012,Tristan,144
TN,male,2012,Hayden,144
TN,male,2012,Nathan,144
OH,male,2013,Micah,144
OR,male,2013,James,144
TN,female,2013,Aubree,144
TN,female,2013,Savannah,144
OR,female,2014,Emily,144
PA,female,2014,Paige,144
SC,female,2014,Harper,144
SC,male,2014,Charles,144
TN,male,2014,Gavin,144
OH,female,2015,Mackenzie,144
OK,female,2015,Abigail,144
OR,female,2015,Amelia,144
PA,female,2015,Willow,144
PA,male,2015,Brantley,144
TN,female,2015,Riley,144
TN,male,2015,Dylan,144
TN,male,2015,Kayden,144
OH,male,2016,Aaron,144
OK,male,2016,Benjamin,144
OR,male,2016,Jackson,144
PA,male,2016,Wesley,144
SC,female,2016,Caroline,144
TN,female,2016,Riley,144
OH,male,2017,Ryker,144
TN,male,2017,Connor,144
TX,female,2010,Paola,144
UT,female,2010,Samantha,144
TX,female,2011,Amber,144
TX,female,2011,Brielle,144
TX,female,2011,Estrella,144
TX,male,2011,Tanner,144
UT,male,2011,Alexander,144
UT,male,2011,Henry,144
WA,female,2011,Claire,144
WA,male,2011,Carson,144
TX,female,2012,Amaya,144
TX,female,2012,Camille,144
TX,female,2012,Jazmin,144
UT,male,2012,Oliver,144
VA,female,2012,Aaliyah,144
WA,male,2012,Christopher,144
WI,male,2012,David,144
TX,female,2013,Athena,144
TX,female,2013,Juliet,144
TX,male,2013,Travis,144
UT,female,2013,Avery,144
UT,male,2013,Jaxon,144
VA,female,2013,Victoria,144
VA,male,2013,Blake,144
TX,male,2014,Brady,144
TX,male,2014,Charlie,144
UT,male,2014,Aiden,144
VA,female,2014,Sarah,144
TX,female,2015,Katelyn,144
UT,male,2015,Cooper,144
VA,male,2015,Camden,144
WI,male,2015,Easton,144
TX,female,2016,Cecilia,144
TX,female,2016,Rose,144
TX,male,2016,Joe,144
VA,male,2016,Adam,144
WA,female,2016,Brooklyn,144
WA,female,2016,Hannah,144
TX,male,2017,Dawson,144
WA,male,2017,Andrew,144
AL,female,2010,Hannah,143
AZ,female,2010,Sofia,143
CA,male,2010,Cayden,143
AL,male,2011,Robert,143
AZ,male,2011,Damian,143
CA,female,2011,Fiona,143
CA,male,2011,Yahir,143
CO,male,2011,Tyler,143
AL,male,2012,Benjamin,143
AL,male,2012,Gabriel,143
AL,male,2012,Jaxon,143
AL,male,2012,Liam,143
AZ,female,2012,Layla,143
CA,female,2012,Cassidy,143
AZ,female,2013,Ariana,143
AZ,female,2013,Brooklyn,143
AZ,female,2013,Lillian,143
AZ,male,2013,Juan,143
CA,female,2013,Cassandra,143
CA,female,2013,Cataleya,143
CA,female,2013,Eliza,143
CA,female,2013,Haley,143
CA,female,2013,Selena,143
CA,male,2013,Alberto,143
CA,male,2013,Elliott,143
CA,male,2013,Zane,143
CO,female,2013,Lily,143
CT,male,2013,Andrew,143
AL,male,2014,Cameron,143
AZ,female,2014,Lily,143
CA,female,2014,Lila,143
CA,female,2014,Monserrat,143
CA,female,2014,Payton,143
CA,male,2014,Elliott,143
CO,male,2014,John,143
AL,female,2015,Anna,143
AL,female,2015,Ella,143
CA,female,2015,Alexandria,143
CA,female,2015,Hope,143
CA,female,2015,Noelle,143
CO,male,2015,Caleb,143
AL,male,2016,Daniel,143
AR,male,2016,James,143
AR,male,2016,Liam,143
CA,female,2016,Gemma,143
CA,female,2016,Zara,143
CO,male,2016,Eli,143
CT,male,2016,Matthew,143
CA,female,2017,Alejandra,143
CA,female,2017,Brooke,143
CT,male,2017,Joseph,143
CT,male,2017,Mason,143
FL,female,2010,Juliana,143
FL,male,2010,Patrick,143
GA,female,2010,Brooklyn,143
IL,female,2010,Payton,143
KS,male,2010,Isaac,143
FL,female,2011,Reagan,143
FL,male,2011,Timothy,143
IL,female,2011,Maria,143
IN,female,2011,Evelyn,143
KS,male,2011,Logan,143
KS,male,2011,Samuel,143
FL,female,2012,Jordyn,143
FL,female,2012,Sydney,143
FL,male,2012,Victor,143
GA,female,2012,Audrey,143
GA,female,2012,Genesis,143
GA,male,2012,Cayden,143
IA,male,2012,Jacob,143
IN,female,2012,Alexis,143
IN,female,2012,Claire,143
IN,male,2012,Zachary,143
FL,female,2013,Amy,143
FL,male,2013,Colin,143
FL,male,2013,Marcus,143
GA,female,2013,Mary,143
IL,female,2013,Makayla,143
IL,male,2013,Jason,143
IL,male,2013,Lincoln,143
KS,male,2013,Noah,143
FL,female,2014,Claire,143
IA,female,2014,Charlotte,143
IA,male,2014,Oliver,143
IN,female,2014,Anna,143
IN,female,2014,Lucy,143
GA,female,2015,Morgan,143
IL,female,2015,Madeline,143
IL,female,2015,Sarah,143
IN,male,2015,Brantley,143
IN,male,2015,Thomas,143
FL,female,2016,Aliyah,143
FL,male,2016,Axel,143
FL,male,2016,Jameson,143
GA,female,2016,Londyn,143
IL,male,2016,George,143
IN,male,2016,Asher,143
IN,male,2016,Sebastian,143
IN,male,2016,Theodore,143
FL,male,2017,Jude,143
GA,female,2017,Allison,143
GA,female,2017,Natalie,143
IL,female,2017,Cora,143
MD,male,2010,Thomas,143
MI,male,2010,Ayden,143
MN,male,2010,Hunter,143
MA,male,2011,Hunter,143
MD,female,2011,Aubrey,143
MD,female,2011,Charlotte,143
KY,male,2012,Alexander,143
MA,male,2012,Oliver,143
MD,female,2012,Charlotte,143
MD,male,2012,Thomas,143
MI,female,2012,Audrey,143
MI,female,2012,Taylor,143
MN,female,2012,Lucy,143
LA,female,2013,Amelia,143
MD,male,2013,Landon,143
KY,female,2014,Elizabeth,143
KY,male,2014,Eli,143
MA,female,2014,Lillian,143
MD,female,2014,Amelia,143
MI,female,2014,Scarlett,143
MO,male,2014,Evan,143
MO,male,2014,Ryan,143
MD,female,2015,Avery,143
MN,male,2015,Hudson,143
LA,male,2016,Levi,143
MA,female,2016,Lillian,143
MD,male,2016,Landon,143
MI,female,2016,Ellie,143
MI,female,2016,Gabriella,143
MN,female,2016,Isabella,143
MO,female,2016,Brooklyn,143
MO,female,2016,Chloe,143
MO,female,2016,Riley,143
MO,male,2016,Matthew,143
KY,female,2017,Elizabeth,143
KY,female,2017,Ella,143
MD,female,2017,Genesis,143
MD,male,2017,Nathan,143
MI,male,2017,Gavin,143
MN,male,2017,Hudson,143
MN,male,2017,Michael,143
MO,male,2017,David,143
NJ,male,2010,Cole,143
NM,male,2010,Elijah,143
NY,female,2010,Fiona,143
NY,female,2010,Scarlett,143
NC,female,2011,Mackenzie,143
NJ,female,2011,Sara,143
NY,female,2011,Amanda,143
NY,male,2011,Shane,143
NY,male,2011,Yosef,143
NC,female,2012,Genesis,143
NC,female,2012,Katherine,143
NC,female,2012,Mackenzie,143
NJ,male,2012,Nathaniel,143
NC,male,2013,Julian,143
NY,male,2013,Miguel,143
NJ,female,2014,Harper,143
NY,male,2014,Ezra,143
NY,male,2014,Nicolas,143
NC,male,2015,Jason,143
NJ,female,2015,Anna,143
NJ,female,2015,Mackenzie,143
NV,male,2015,Michael,143
NY,female,2015,Molly,143
NY,male,2015,King,143
NY,male,2015,Paul,143
NY,male,2015,Victor,143
NC,male,2016,Jace,143
NY,male,2016,Avery,143
NC,female,2017,Hazel,143
NY,male,2017,Derek,143
OH,female,2010,Faith,143
OK,male,2010,Gavin,143
OR,male,2010,Isaac,143
PA,female,2010,Evelyn,143
PA,female,2010,Sophie,143
SC,male,2010,Daniel,143
TN,male,2010,Brody,143
OH,female,2011,Victoria,143
OH,male,2011,Tristan,143
OK,male,2011,David,143
PA,male,2011,Oliver,143
PA,male,2011,Timothy,143
SC,male,2011,Anthony,143
TN,male,2011,Grayson,143
TN,male,2011,Tristan,143
OH,female,2012,Faith,143
OH,male,2012,Kayden,143
PA,female,2012,Kendall,143
PA,male,2012,Sean,143
SC,female,2012,Chloe,143
SC,male,2012,Robert,143
TN,male,2012,Evan,143
OH,female,2013,Alaina,143
OH,female,2013,Alyssa,143
OH,female,2013,Faith,143
OH,female,2013,Kaylee,143
OH,female,2013,Stella,143
OK,female,2013,Emily,143
OR,female,2013,Evelyn,143
OR,male,2013,Oliver,143
PA,male,2013,Leo,143
SC,female,2013,Elizabeth,143
TN,male,2013,Silas,143
OH,female,2014,Victoria,143
OH,male,2014,Nathaniel,143
PA,male,2014,Timothy,143
TN,male,2014,Nolan,143
OK,female,2015,Mia,143
OK,male,2015,Grayson,143
PA,male,2015,Colin,143
PA,male,2015,Hudson,143
SC,male,2015,Alexander,143
TN,male,2015,Asher,143
OH,female,2016,Raelynn,143
OH,male,2016,Brody,143
OH,male,2016,Jason,143
OK,male,2016,Alexander,143
OH,male,2017,Maxwell,143
OK,male,2017,Asher,143
OK,male,2017,Luke,143
PA,female,2017,Naomi,143
SC,male,2017,Ethan,143
TX,male,2010,Lane,143
TX,male,2010,Tanner,143
UT,female,2010,Isabella,143
UT,male,2010,Gabriel,143
VA,female,2010,Evelyn,143
TX,female,2011,Alaina,143
TX,female,2011,Angelique,143
TX,female,2011,Guadalupe,143
TX,female,2011,Haley,143
TX,female,2011,Joselyn,143
TX,female,2011,Melany,143
TX,male,2011,Ezra,143
TX,male,2011,Maxwell,143
TX,male,2011,Xander,143
TX,male,2012,Johnathan,143
UT,male,2012,Andrew,143
WA,male,2012,Christian,143
WA,male,2012,Colton,143
WI,male,2012,Nathan,143
WV,male,2012,Liam,143
TX,female,2013,Alana,143
TX,female,2013,Ivy,143
TX,female,2013,Julissa,143
TX,female,2013,Leilani,143
VA,female,2013,Gabriella,143
VA,male,2013,Evan,143
VA,male,2013,Jace,143
WA,male,2013,Cameron,143
WA,male,2013,Ryder,143
WI,female,2013,Nora,143
WI,male,2013,Jase,143
TX,female,2014,Paige,143
TX,male,2014,Dean,143
UT,female,2014,Abigail,143
WI,male,2014,Bentley,143
WI,male,2014,Gabriel,143
TX,female,2015,Aniyah,143
TX,female,2015,Genevieve,143
TX,male,2015,Jasper,143
UT,male,2015,Andrew,143
VA,female,2015,Katherine,143
WA,female,2015,Lucy,143
WV,female,2015,Emma,143
TX,female,2016,Anahi,143
TX,female,2016,Ivanna,143
TX,female,2016,Leslie,143
TX,male,2016,Noel,143
VA,female,2016,Claire,143
VA,male,2016,Theodore,143
WA,female,2016,Claire,143
WA,female,2016,Stella,143
WA,female,2016,Zoe,143
WA,male,2016,Evan,143
TX,female,2017,Jennifer,143
TX,male,2017,Jasper,143
TX,male,2017,Peter,143
UT,male,2017,Wyatt,143
VA,male,2017,Nicholas,143
WA,female,2017,Aurora,143
AL,female,2010,Brooklyn,142
AZ,male,2010,Zachary,142
CA,female,2010,Sasha,142
CA,male,2010,Mauricio,142
CA,male,2010,Shawn,142
CA,male,2010,Silas,142
CT,female,2010,Gabriella,142
CT,male,2010,Lucas,142
AZ,female,2011,Aaliyah,142
CA,female,2011,Brenda,142
CA,female,2011,Dayana,142
CA,female,2011,Jazlyn,142
CA,female,2011,Lilah,142
AL,male,2012,Eli,142
CA,female,2012,Annabella,142
CA,female,2012,Lizbeth,142
CA,female,2012,Nina,142
CA,male,2012,Gregory,142
CO,male,2012,Luke,142
AL,male,2013,Jeremiah,142
AL,male,2013,Joseph,142
AL,male,2013,Levi,142
CA,male,2013,Trevor,142
CA,female,2014,Kelly,142
CA,female,2014,Lilah,142
CA,male,2014,Danny,142
CO,female,2014,Ella,142
AL,male,2015,Brayden,142
AZ,male,2015,John,142
CA,female,2015,Kiara,142
CA,female,2015,Mckenzie,142
CO,female,2015,Scarlett,142
AL,female,2016,Abigail,142
AL,male,2016,Oliver,142
AZ,female,2016,Mila,142
CA,female,2016,Chelsea,142
CA,female,2016,Eliza,142
CA,female,2016,Lana,142
CA,female,2016,Rosalie,142
CA,female,2016,Sabrina,142
CT,male,2016,Anthony,142
CT,male,2016,Ryan,142
AL,female,2017,Abigail,142
AR,male,2017,Noah,142
AZ,male,2017,Hunter,142
AZ,male,2017,Owen,142
CA,female,2017,Irene,142
CA,male,2017,Archer,142
CA,male,2017,Paxton,142
CO,male,2017,Grayson,142
FL,female,2010,Alana,142
FL,male,2011,Damian,142
GA,male,2011,Nathaniel,142
IA,female,2011,Addison,142
IA,male,2011,Aiden,142
IL,female,2011,Bella,142
IL,female,2011,Liliana,142
IL,female,2011,Lucy,142
IL,male,2011,Maxwell,142
FL,female,2012,Jocelyn,142
IL,female,2012,Morgan,142
IL,male,2012,Kayden,142
IN,female,2012,Nevaeh,142
FL,female,2013,Liliana,142
FL,male,2013,Aidan,142
GA,male,2013,Zachary,142
IL,female,2013,Serenity,142
IL,male,2013,Emmett,142
IN,female,2013,Nevaeh,142
FL,female,2014,Jordyn,142
FL,female,2014,Juliana,142
FL,male,2014,Leo,142
IN,male,2014,Jordan,142
FL,female,2015,Kimberly,142
FL,male,2015,Derek,142
GA,female,2015,Bella,142
GA,female,2015,Jordyn,142
GA,female,2015,Leah,142
IA,female,2015,Evelyn,142
IA,male,2015,Jackson,142
IL,female,2015,Elena,142
IL,female,2015,Peyton,142
IL,male,2015,Bennett,142
KS,male,2015,Ethan,142
KS,male,2015,Henry,142
KS,male,2015,Owen,142
FL,male,2016,Brian,142
FL,male,2016,Jayceon,142
FL,male,2016,Joel,142
FL,male,2016,Lorenzo,142
IL,male,2016,Camden,142
IL,male,2016,Patrick,142
KS,female,2016,Sophia,142
KS,male,2016,Oliver,142
FL,male,2017,Everett,142
IN,female,2017,Willow,142
IN,male,2017,Thomas,142
MA,female,2010,Gianna,142
MD,female,2010,Mia,142
MI,female,2010,Payton,142
MO,female,2010,Allison,142
LA,female,2011,Brooklyn,142
MA,female,2011,Gianna,142
MI,male,2011,Easton,142
KY,male,2012,Charles,142
LA,male,2012,Jace,142
MI,female,2012,Faith,142
MN,male,2012,Colton,142
MO,female,2012,Layla,142
KY,male,2013,Andrew,142
LA,male,2013,Cameron,142
MA,male,2013,Isaac,142
MD,male,2013,Gavin,142
MI,female,2013,Victoria,142
MN,female,2013,Natalie,142
MO,female,2013,Grace,142
MO,male,2013,Easton,142
KY,male,2014,Brantley,142
LA,male,2014,Alexander,142
MI,female,2014,Aaliyah,142
MN,female,2014,Natalie,142
KY,male,2015,Charles,142
LA,female,2015,Chloe,142
LA,male,2015,Grayson,142
MD,female,2015,Genesis,142
MD,female,2015,Sofia,142
MD,male,2015,Brayden,142
MI,male,2015,Maxwell,142
MN,male,2015,Andrew,142
MO,male,2015,Daniel,142
KY,female,2016,Avery,142
KY,male,2016,Ethan,142
LA,female,2016,Elizabeth,142
MA,male,2016,Wyatt,142
MA,male,2016,Zachary,142
MD,male,2016,Chase,142
MN,female,2016,Mia,142
MN,male,2016,Eli,142
MO,male,2016,Asher,142
LA,male,2017,Christopher,142
LA,male,2017,Jaxon,142
LA,male,2017,Oliver,142
MI,female,2017,Anna,142
MI,male,2017,Vincent,142
MN,female,2017,Lucy,142
MS,male,2010,Landon,142
NC,female,2010,Payton,142
NC,female,2010,Sophie,142
NV,male,2010,Angel,142
NY,female,2010,Isabel,142
NY,female,2010,Megan,142
NY,male,2010,Alan,142
NC,female,2011,London,142
NC,male,2011,Easton,142
NE,female,2011,Emma,142
NJ,female,2011,Layla,142
NJ,male,2011,Dominic,142
NJ,male,2011,Sean,142
NM,female,2011,Sophia,142
NY,female,2011,Giuliana,142
NJ,female,2012,Alyssa,142
NY,female,2012,Gabrielle,142
NY,male,2012,Miguel,142
MS,male,2013,Noah,142
NC,male,2013,Jose,142
NY,female,2013,Daniella,142
NY,male,2013,Victor,142
NC,female,2014,Madelyn,142
NC,male,2014,Adrian,142
NV,male,2014,Mason,142
NY,female,2014,Makayla,142
NY,male,2014,Jonah,142
NC,female,2015,Nevaeh,142
NY,female,2015,Luna,142
MS,male,2016,Carter,142
NC,female,2016,Adeline,142
NC,male,2016,Harrison,142
NC,male,2016,Zachary,142
NJ,female,2016,Sara,142
NY,male,2016,Shimon,142
NC,male,2017,Angel,142
NJ,female,2017,Aubrey,142
NJ,male,2017,Ian,142
NY,female,2017,Michelle,142
NY,male,2017,Carson,142
PA,female,2010,Kaitlyn,142
PA,male,2010,Riley,142
TN,female,2010,Riley,142
OH,female,2011,Bella,142
OH,female,2011,Makayla,142
OH,male,2011,Miles,142
OH,male,2011,Nathaniel,142
OH,male,2011,Preston,142
OK,male,2011,Eli,142
PA,female,2011,Sydney,142
SC,female,2011,Ella,142
SC,male,2011,Samuel,142
TN,male,2011,Nathan,142
OH,female,2012,Khloe,142
OH,male,2012,Easton,142
OH,male,2012,Timothy,142
OR,male,2012,Lucas,142
PA,female,2012,Alexandra,142
PA,female,2012,Kayla,142
PA,female,2012,Rachel,142
SC,male,2012,Benjamin,142
OH,female,2013,Zoe,142
OK,male,2013,Samuel,142
PA,female,2013,Violet,142
TN,male,2013,Tyler,142
OH,female,2014,Vivian,142
PA,female,2014,Alexandra,142
PA,female,2014,Kylie,142
PA,female,2014,Naomi,142
PA,female,2014,Stella,142
TN,male,2014,Brantley,142
OH,female,2015,Annabelle,142
OH,female,2015,Naomi,142
OH,male,2015,Ezra,142
OH,male,2015,Wesley,142
OK,male,2015,Michael,142
SC,female,2015,Emily,142
SC,male,2015,Caleb,142
SC,male,2015,Charles,142
TN,female,2015,Scarlett,142
